Date,Open,High,Low,Close,Volume,Market Cap
Sep-03-2020,11388.86788,11435.02012,10103.86218,10215.66996,41460895659.594400,203871519785.946000
Sep-02-2020,11924.49257,11945.58265,11231.6795,11399.14897,40828722689.696000,213802951608.036000
Sep-01-2020,11650.161,12044.02119,11551.45166,11921.75492,36030623507.373900,219184566363.103000
Aug-31-2020,11715.37986,11764.46311,11578.52232,11655.9987,28817684113.387500,215789549308.064000
Aug-30-2020,11471.66127,11704.63524,11468.27535,11697.79437,25043705473.359000,214429322463.499000
Aug-29-2020,11502.40289,11551.26249,11437.27082,11485.10157,24334715746.665500,212233299545.354000
Aug-28-2020,11320.18426,11504.09768,11290.09589,11496.83022,32588672017.065700,211036707877.260000
Aug-27-2020,11462.85202,11549.16864,11188.79322,11311.2402,32828842214.215100,209653734745.607000
Aug-26-2020,11338.90819,11519.64724,11275.78933,11463.56797,36827771241.809800,210613286486.384000
Aug-25-2020,11756.69784,11761.36045,11166.88423,11361.55482,31693401988.686000,212634135184.422000
Aug-24-2020,11648.11234,11822.06015,11601.43091,11763.76171,27473249747.711000,216678337890.022000
Aug-23-2020,11680.51631,11707.26344,11537.63262,11653.40729,25832518308.662400,214622667029.498000
Aug-22-2020,11534.75309,11687.6584,11403.80202,11681.15793,34813826010.136500,213530755733.427000
Aug-21-2020,11855.74486,11874.02169,11511.7181,11530.91923,31263106135.312700,216936115830.441000
Aug-20-2020,11742.5261,11878.7376,11689.23604,11866.59519,33930368813.690400,217781876318.684000
Aug-19-2020,11969.19437,12007.45379,11638.94295,11732.40557,40374416080.835800,217876175357.213000
Aug-18-2020,12272.57863,12364.51586,11892.03044,11961.9946,42796629888.699200,224500807943.602000
Aug-17-2020,11892.9928,12394.34502,11787.6261,12285.93663,29928688831.406200,222199281267.301000
Aug-16-2020,11857.11334,11912.90806,11706.3526,11892.68092,27103038829.146000,218601707688.966000
Aug-15-2020,11755.70816,11966.48828,11755.70816,11865.38305,31579519762.251300,219092295047.446000
Aug-14-2020,11765.96545,11830.53028,11657.28758,11742.87637,37984318894.680000,216718826119.059000
Aug-13-2020,11567.06672,11773.08846,11301.37014,11763.00914,35020081227.880000,213109715698.477000
Aug-12-2020,11397.03945,11607.74082,11238.64735,11576.81427,42464680750.606500,211560773190.074000
Aug-11-2020,11885.4514,11927.49191,11185.18212,11395.40582,37908458366.059100,214723636951.703000
Aug-10-2020,11666.67308,12031.87065,11666.67308,11867.86649,36150631837.610700,219302265535.032000
Aug-09-2020,11758.32334,11784.90545,11539.76259,11648.08317,27135096720.099700,215278340523.578000
Aug-08-2020,11592.01689,11802.1359,11541.2703,11728.58523,31999650196.172700,215438751399.867000
Aug-07-2020,11777.53837,11885.86315,11392.40966,11583.15927,34481886917.363700,216166488274.906000
Aug-06-2020,11738.74293,11895.07183,11574.34382,11780.28537,37150220757.465000,216738012059.805000
Aug-05-2020,11196.17762,11769.26961,11133.72852,11732.92795,31972193671.727100,211293357710.876000
Aug-04-2020,11228.30377,11391.63352,11075.23021,11194.55461,33863638681.677100,207438823629.635000
Aug-03-2020,11070.05969,11465.33959,10998.67973,11246.25548,35112734940.511300,207580399210.980000
Aug-02-2020,11797.81633,12078.65812,10983.14938,11073.60766,52188598140.945800,209079136871.187000
Aug-01-2020,11336.03219,11848.39451,11243.91329,11800.38987,41384071141.677900,213902838533.159000
Jul-31-2020,11100.38336,11425.72023,10978.05278,11334.58547,32449292482.920700,206321493648.369000
Jul-30-2020,11084.61689,11157.27194,10894.50579,11109.23106,36055471756.476600,203287249280.767000
Jul-29-2020,10905.32826,11282.25087,10839.39092,11073.29788,39989495152.793400,204223624325.270000
Jul-28-2020,11016.82397,11204.30926,10644.9739,10895.73396,63042796645.341400,202236990314.961000
Jul-27-2020,9921.922095,11339.80296,9920.003523,10996.5366,42213334217.123200,191974092890.472000
Jul-26-2020,9697.515159,10073.2253,9652.913998,9917.359474,28010517868.526400,181128830062.122000
Jul-25-2020,9547.494177,9716.605724,9534.582156,9686.120716,21037125903.818400,177235876016.736000
Jul-24-2020,9600.61154,9629.070858,9477.722155,9545.046629,22466772026.639500,176100044830.857000
Jul-23-2020,9523.658037,9627.169019,9474.580562,9592.963304,23101832608.064700,175708055735.893000
Jul-22-2020,9384.63728,9524.321572,9306.723329,9518.901022,19256793736.380000,172605073940.353000
Jul-21-2020,9162.179688,9419.40045,9160.240988,9385.174346,18926176904.525600,171487341825.795000
Jul-20-2020,9207.29326,9212.380926,9151.486581,9164.069789,13940188804.003600,169211575088.628000
Jul-19-2020,9169.952206,9213.285054,9119.533813,9207.816996,11947063843.278700,168778549974.801000
Jul-18-2020,9156.427377,9196.230068,9129.375055,9170.802681,12785910296.406000,168882482359.431000
Jul-17-2020,9135.106244,9176.80158,9094.505948,9155.773355,15270491655.545900,168468973413.252000
Jul-16-2020,9200.648755,9220.828575,9058.920622,9137.239203,16582669314.765600,168514199418.179000
Jul-15-2020,9253.721451,9269.704971,9182.048444,9206.764838,14662526150.233800,170079990853.286000
Jul-14-2020,9242.639687,9273.110343,9155.100178,9254.204474,16272167655.737400,170007187866.192000
Jul-13-2020,9297.137398,9320.456358,9217.609515,9247.107825,14936740773.710200,171003296255.532000
Jul-12-2020,9230.979937,9313.256344,9187.861567,9286.726085,11952544232.061400,170437661039.546000
Jul-11-2020,9276.580057,9283.619996,9195.588709,9231.3201,13061147820.357200,170216321880.004000
Jul-10-2020,9239.746148,9288.71267,9141.271506,9278.447734,16354705418.081400,169589057281.643000
Jul-09-2020,9428.606014,9429.390147,9201.801168,9240.366176,17978271912.031000,171942322550.182000
Jul-08-2020,9257.371172,9453.376947,9241.34023,9420.350155,16333234232.439100,172116575807.643000
Jul-07-2020,9339.715306,9363.358154,9220.037597,9252.35518,17246307333.957100,170776445833.589000
Jul-06-2020,9077.942345,9342.540316,9053.655688,9342.540316,16794093511.509200,169604879655.506000
Jul-05-2020,9131.495458,9137.447369,8957.5603,9072.772592,12978699502.854000,166899354329.717000
Jul-04-2020,9069.815386,9178.1391,9053.808489,9127.518467,12619370983.194300,167429731224.069000
Jul-03-2020,9081.573979,9117.536881,9059.787936,9065.577985,16093715203.200000,167474065004.791000
Jul-02-2020,9228.082821,9253.257937,8991.466116,9084.054479,16368750494.832700,168813597933.177000
Jul-01-2020,9136.040257,9283.111145,9102.358834,9225.668161,15043273940.040700,169227695661.833000
Jun-30-2020,9179.411116,9190.720681,9076.059608,9145.560607,15421116288.976700,168532494578.050000
Jun-29-2020,9126.119999,9219.392814,9042.933317,9180.159026,14838631119.367800,167934859484.101000
Jun-28-2020,9014.405433,9178.957416,8961.236007,9118.117533,16823321855.415200,166863119578.068000
Jun-27-2020,9162.617899,9191.410748,8942.42619,9014.224272,16646055896.967400,167950056936.767000
Jun-26-2020,9253.790442,9290.336556,9075.259418,9165.503578,18745051955.674900,169288251679.474000
Jun-25-2020,9302.941246,9324.516686,9066.601837,9254.748296,21449477389.801600,170176296000.612000
Jun-24-2020,9619.310236,9664.023908,9242.954368,9289.303605,18027557224.350100,174051689510.324000
Jun-23-2020,9683.933632,9712.302931,9586.803715,9614.943606,19667576806.758300,177451081547.374000
Jun-22-2020,9295.515457,9697.17513,9290.806476,9685.845287,16669106171.763000,174537836716.476000
Jun-21-2020,9351.832,9449.308884,9289.8938,9289.8938,15448764609.546400,172135437281.798000
Jun-20-2020,9316.226996,9373.053282,9252.759373,9348.977142,17932871013.468900,171291626097.595000
Jun-19-2020,9393.868925,9412.352789,9263.216635,9305.901805,19527343337.210400,171951244630.531000
Jun-18-2020,9461.519582,9461.908823,9302.884494,9401.552893,18874354828.706900,173229521282.244000
Jun-17-2020,9522.880924,9540.093921,9309.953064,9463.405493,18609541664.250900,173978886609.354000
Jun-16-2020,9422.305416,9566.212937,9381.984434,9520.484681,24399990285.160100,174692752419.636000
Jun-15-2020,9352.512538,9485.445505,8960.66705,9421.65218,24311638545.771200,170263310864.015000
Jun-14-2020,9470.194859,9470.194859,9295.788822,9352.845602,15802769087.108800,173240671689.186000
Jun-13-2020,9464.718261,9472.851521,9378.910664,9463.820529,18853236921.955200,173561923938.388000
Jun-12-2020,9304.399497,9538.688428,9263.997892,9460.375485,28635953787.937700,173363490989.635000
Jun-11-2020,9864.195678,9924.656934,9257.352855,9314.37816,28078869432.744100,177655075928.211000
Jun-10-2020,9771.820949,9966.962941,9716.219497,9864.561413,21335294207.641800,179960228068.542000
Jun-09-2020,9774.133918,9841.159197,9657.177238,9769.869088,22201874671.161800,178607649496.788000
Jun-08-2020,9747.856807,9778.403103,9667.039257,9773.301577,24804583214.652000,178825923692.407000
Jun-07-2020,9661.568388,9769.288375,9456.736415,9742.573822,19781866056.339300,177067750840.763000
Jun-06-2020,9636.570305,9723.004459,9568.15488,9662.323105,21994182984.204600,177309062240.791000
Jun-05-2020,9793.271322,9836.166994,9641.720671,9641.917175,25839305931.796900,179228721270.075000
Jun-04-2020,9654.855411,9854.888472,9506.048535,9803.990306,24537394171.085500,178371603614.386000
Jun-03-2020,9542.709507,9652.629014,9454.878678,9652.629014,30774114397.070800,175715682277.900000
Jun-02-2020,10167.40272,10174.00038,9396.444267,9538.727853,40117755689.735200,181818399958.917000
Jun-01-2020,9454.105517,10232.61774,9433.579202,10177.77035,27483501150.540100,176141805574.441000
May-31-2020,9694.273435,9694.273435,9420.259757,9449.860914,30164673988.712800,175722350392.783000
May-30-2020,9415.670495,9708.464046,9351.301217,9693.552427,30240847830.504700,174986415571.422000
May-29-2020,9540.936504,9558.557224,9374.994596,9418.13384,34433975805.111100,173820342654.987000
May-28-2020,9177.54917,9566.465329,9123.65167,9536.159369,31339127072.194400,171065907364.540000
May-27-2020,8855.989829,9189.868583,8846.784743,9165.144674,29023731426.993300,165951880765.019000
May-26-2020,8894.327429,8985.206386,8745.730775,8850.3542,29122854004.021000,162995940997.907000
May-25-2020,8765.90039,8944.683018,8708.154358,8897.213209,32589017640.776600,162281171647.309000
May-24-2020,9178.757642,9278.961893,8791.793685,8791.793685,25780142754.701000,167779073589.581000
May-23-2020,9167.548507,9294.044722,9114.398031,9180.527997,26003317556.249000,169162360390.565000
May-22-2020,9059.871784,9244.4595,8973.510051,9160.70542,33446538580.726700,167804855732.366000
May-21-2020,9519.329841,9558.120911,8859.743096,9073.693079,33726116883.189500,170759166081.343000
May-20-2020,9769.895545,9805.300343,9441.170646,9524.434064,31304878616.171500,177817155456.891000
May-19-2020,9724.567636,9852.625432,9518.785994,9761.178765,33953354776.591900,177791747575.092000
May-18-2020,9672.109016,9901.963053,9563.109966,9733.739137,36680111315.176000,178660739472.803000
May-17-2020,9383.519751,9835.576125,9349.102059,9667.578397,31980216368.502500,176741126353.666000
May-16-2020,9307.561702,9556.384606,9235.124285,9380.484219,35516301774.018800,172807069653.034000
May-15-2020,9772.438557,9803.130232,9240.452877,9293.972171,44345543412.008200,175071724313.219000
May-14-2020,9298.001842,9836.468003,9273.449891,9772.561576,44963754585.065400,175679524322.367000
May-13-2020,8804.984468,9363.647602,8804.984468,9302.896541,34610987892.587000,165909204204.799000
May-12-2020,8583.604045,8940.956452,8566.733028,8792.063768,44269698682.529700,161057224632.459000
May-11-2020,8747.339336,9108.0357,8303.339059,8593.856494,43551499511.743200,159916375004.242000
May-10-2020,9554.216377,9554.216377,8388.959555,8745.152545,49096426545.483200,159826123151.794000
May-09-2020,9814.400817,9900.431521,9559.705894,9570.005988,36759061346.299400,178685755695.600000
May-08-2020,9943.631675,9995.180687,9753.752318,9822.885629,50787616033.860700,181977754701.743000
May-07-2020,9170.342931,9985.692229,9086.608456,9968.105282,44195883977.583400,173692539733.181000
May-06-2020,9013.045881,9353.209747,8936.688924,9198.252701,37332792656.473400,167826777744.767000
May-05-2020,8876.401349,9060.014739,8826.544715,8967.997704,34606031419.309900,163732155636.393000
May-04-2020,8895.401328,8933.90522,8571.361768,8883.306781,35712348408.148300,160941962365.179000
May-03-2020,8973.683542,9157.860151,8765.817978,8894.362675,36776322130.075000,164772116841.567000
May-02-2020,8822.562075,8992.528435,8778.174811,8974.922892,34889762273.700600,162713195839.850000
May-01-2020,8629.225398,9025.379732,8629.225398,8832.981251,43425802327.728700,161118132981.490000
Apr-30-2020,8756.427416,9425.798394,8476.196338,8607.329832,56288690521.042100,163081748451.066000
Apr-29-2020,7747.510263,8878.881234,7731.959973,8759.78919,34278610731.338500,150712446279.922000
Apr-28-2020,7772.739892,7772.739892,7668.774697,7754.222426,25836558088.101900,141607175628.193000
Apr-27-2020,7676.112824,7766.689761,7651.244534,7766.689761,27154195067.964400,141335677928.532000
Apr-26-2020,7536.121952,7667.006245,7529.539217,7665.828318,24111822559.901700,139184239452.513000
Apr-25-2020,7499.599962,7600.653706,7452.971185,7535.263897,25858610305.703300,138203387711.779000
Apr-24-2020,7470.507761,7584.586417,7430.217502,7497.353393,31706852571.210100,137798083489.119000
Apr-23-2020,7114.279113,7612.469033,7043.728866,7464.891127,30103580671.250100,133567670515.669000
Apr-22-2020,6848.632955,7127.934459,6828.232224,7106.551177,24916975279.046400,128120648874.189000
Apr-21-2020,6850.014587,6909.394476,6793.922255,6851.005362,29393938160.496000,125825015434.616000
Apr-20-2020,7130.802846,7193.471506,6802.728636,6856.785953,26956989050.526300,129289405823.920000
Apr-19-2020,7238.814,7238.814,7084.171816,7133.148679,25713381019.621800,131299883668.292000
Apr-18-2020,7038.544102,7258.392591,7038.544102,7233.157423,24783424486.781700,130947107630.638000
Apr-17-2020,7095.723993,7127.521096,7028.621059,7034.540358,30376034250.392600,129518207870.723000
Apr-16-2020,6632.633868,7136.021271,6531.440044,7088.799492,33497785088.697400,126464114155.670000
Apr-15-2020,6860.026011,6915.825191,6629.918818,6637.791816,26821228375.741000,124596359705.636000
Apr-14-2020,6841.808245,6956.211498,6778.251961,6856.179094,28504195497.140000,125895041724.998000
Apr-13-2020,6925.828476,6925.828476,6651.140958,6837.42254,31953029026.479700,123588123155.130000
Apr-12-2020,6873.738524,7151.799963,6797.613535,6977.230636,25365748775.631800,127014900702.176000
Apr-11-2020,6870.159673,6930.589448,6773.981141,6869.586552,30015475132.190400,125695053282.845000
Apr-10-2020,7287.828929,7291.256766,6773.425902,6859.833737,32004749572.412200,127757875237.518000
Apr-09-2020,7350.847013,7355.680725,7166.887911,7293.58436,28609068744.733400,133591007345.979000
Apr-08-2020,7197.669188,7376.150589,7171.114164,7352.328771,32753738688.828800,133529754680.455000
Apr-07-2020,7317.027619,7428.30619,7122.743854,7198.770192,39144962205.876100,133817605169.775000
Apr-06-2020,6789.732157,7291.003705,6789.732139,7279.161792,31594108802.995000,129472682893.775000
Apr-05-2020,6847.44595,6874.528639,6710.016206,6789.732165,25269670113.005100,124308425037.958000
Apr-04-2020,6733.667481,6867.941778,6693.177965,6847.730055,27880150848.346100,123733079484.607000
Apr-03-2020,6797.838574,7009.42559,6630.440002,6733.747735,37167518958.507900,124606219965.221000
Apr-02-2020,6591.466748,7112.018153,6572.988866,6807.465142,35949707671.355600,122725401428.307000
Apr-01-2020,6419.060999,6601.951969,6176.881757,6598.287015,25637412066.593800,115302473165.504000
Mar-31-2020,6397.716177,6496.83391,6358.758001,6431.262413,27431559375.459600,117897004412.540000
Mar-30-2020,5900.006585,6546.928547,5877.928855,6424.078447,27021350124.509800,114501719213.396000
Mar-29-2020,6241.95689,6241.95689,5908.106132,5917.297073,23647684302.308200,111751694356.795000
Mar-28-2020,6378.656392,6378.656392,6073.035098,6239.838832,27085157179.309600,113826923632.402000
Mar-27-2020,6736.947799,6820.942204,6377.749564,6377.749564,28806208012.942100,122203325296.582000
Mar-26-2020,6679.399747,6750.800609,6563.679185,6736.291779,29627849180.959600,121738455841.642000
Mar-25-2020,6740.887504,6909.427938,6509.137357,6681.336594,37094888214.326200,121546867684.852000
Mar-24-2020,6465.057236,6776.05115,6390.800015,6736.044984,41093254549.531400,121097566539.857000
Mar-23-2020,5836.556173,6500.702807,5769.09003,6467.459038,48057935733.183300,111429326543.479000
Mar-22-2020,6162.351079,6385.923936,5796.488313,5843.158786,49039501835.036600,112187860495.323000
Mar-21-2020,6211.467473,6428.249246,5921.284296,6149.798351,74321910267.062000,112728501963.355000
Mar-20-2020,6163.652016,6845.323911,5816.372412,6192.309975,82173623931.315400,115935645852.827000
Mar-19-2020,5363.797911,6373.372919,5280.25082,6160.004718,46227050479.477400,104548696265.178000
Mar-18-2020,5322.867474,5396.969402,5047.756899,5365.581534,30708432421.460000,95631779590.908100
Mar-17-2020,5008.440359,5446.809002,4968.735364,5362.320407,36376336243.889700,95525363026.666700
Mar-16-2020,5374.039138,5374.039138,4528.29957,5022.578106,33030427611.937400,90499353955.158800
Mar-15-2020,5200.9682,5832.913923,5168.397856,5381.745247,26391424072.390500,96195556705.221500
Mar-14-2020,5585.038431,5611.991974,5120.784387,5212.979298,41904880597.153500,97722102309.667200
Mar-13-2020,4799.696383,5891.890069,4003.591032,5518.647281,60723203714.918100,95005002272.699800
Mar-12-2020,7932.112312,7953.436635,4684.824346,4724.392684,38263176500.418300,121163326657.352000
Mar-11-2020,7897.141265,7963.670417,7627.475829,7931.347543,32035157695.883500,141970620520.246000
Mar-10-2020,7933.949977,8139.026941,7794.19417,7900.821326,34726963415.418800,143809421789.075000
Mar-09-2020,8045.081283,8132.647863,7664.882826,7915.672115,37959208549.619100,142578528186.792000
Mar-08-2020,8898.958237,8898.958237,8042.736084,8042.736084,33505674162.182300,155088458047.740000
Mar-07-2020,9133.485034,9167.919947,8869.500326,8898.942078,34911099914.613700,163526318728.349000
Mar-06-2020,9062.478818,9150.674744,9007.385122,9129.266628,33574313953.088700,164282940136.175000
Mar-05-2020,8756.306452,9136.660962,8756.306452,9051.139212,28798098411.369000,162918336040.155000
Mar-04-2020,8762.362408,8839.479071,8554.100335,8749.500222,29780398865.109200,158496183520.317000
Mar-03-2020,8907.408057,8907.408057,8679.939335,8772.476037,31679555793.098800,159017072002.809000
Mar-02-2020,8549.340701,8956.124737,8518.222266,8900.06855,29111523358.530400,158184330288.864000
Mar-01-2020,8550.541952,8710.274182,8426.707718,8557.504358,25805457967.583900,154882913461.605000
Feb-29-2020,8750.144606,8783.127594,8569.467785,8569.467785,28569338388.818600,156921090953.108000
Feb-28-2020,8812.547056,8892.751476,8477.509711,8731.610771,31653812954.634500,157412038002.728000
Feb-27-2020,8695.374108,8975.439388,8565.953034,8775.595016,37863755310.130500,159196540576.941000
Feb-26-2020,9327.16578,9368.457957,8692.901591,8829.543593,35462874215.674500,163787589106.110000
Feb-25-2020,9662.360387,9905.852192,9315.476124,9358.38862,34745765383.736100,171785263057.603000
Feb-24-2020,9953.140109,9972.513507,9518.287043,9664.370232,33711384526.733200,175909878700.662000
Feb-23-2020,9663.2508,9951.126734,9663.2508,9923.65932,29496972972.892400,178038565852.030000
Feb-22-2020,9683.663803,9700.679433,9582.977249,9667.521623,29322369849.737000,174531980209.108000
Feb-21-2020,9600.491437,9746.933194,9576.364242,9683.453206,33072200100.224800,175008291937.879000
Feb-20-2020,9612.456348,9656.516877,9483.963622,9612.392632,38453745129.309900,173334512100.287000
Feb-19-2020,10152.93976,10214.65317,9603.340861,9621.766806,37096619902.531300,182314328777.603000
Feb-18-2020,9700.842005,10209.58607,9620.499125,10144.8965,38169582164.269600,177769828118.058000
Feb-17-2020,9939.757985,9940.394815,9481.850577,9711.996028,39598298473.511300,175667186732.823000
Feb-16-2020,9908.084222,10032.34309,9687.006103,9969.23568,36525467233.546500,179092557524.822000
Feb-15-2020,10328.11501,10366.43784,9862.309991,9903.077897,35159749254.721200,183357305740.187000
Feb-14-2020,10229.15008,10360.53208,10110.83426,10327.51233,38621696717.551600,185324696688.490000
Feb-13-2020,10313.9112,10458.55068,10104.98797,10225.41526,40279999808.964000,185753452118.884000
Feb-12-2020,10220.50892,10396.60574,10220.50892,10327.55459,37536325030.772500,186429089122.679000
Feb-11-2020,9859.706677,10283.60936,9729.947876,10229.7009,32344589624.228100,179739260248.316000
Feb-10-2020,10128.72389,10154.3998,9787.316091,9869.436912,32809761670.321300,179314120889.557000
Feb-09-2020,9890.510299,10136.29238,9882.112054,10128.75028,30830691930.953000,181866640936.166000
Feb-08-2020,9878.102326,9911.33486,9678.528906,9899.911944,27781716512.858800,177359345663.780000
Feb-07-2020,9760.277761,9871.278061,9747.32268,9820.295542,31575968441.416200,177054349781.898000
Feb-06-2020,9605.879402,9835.472653,9541.800637,9754.078412,33460093620.226900,175262977322.932000
Feb-05-2020,9175.37744,9684.328804,9163.041623,9602.309743,27369542844.873500,170352603411.873000
Feb-04-2020,9299.273916,9337.172943,9116.753964,9187.070016,25453389344.382500,166714544845.359000
Feb-03-2020,9332.390335,9545.342885,9253.044318,9302.362658,28287364412.594400,168966244374.177000
Feb-02-2020,9382.886003,9451.075249,9222.505435,9339.574889,25513782426.063200,169576924680.379000
Feb-01-2020,9345.862972,9448.900119,9307.566841,9386.105652,24669132631.411400,169636957803.409000
Jan-31-2020,9498.823463,9512.289712,9236.475529,9336.132885,29879074256.122800,169249094727.015000
Jan-30-2020,9295.295574,9554.568011,9226.934035,9503.268,27862509999.088400,169567098661.101000
Jan-29-2020,9361.341369,9399.970874,9264.581115,9304.918064,31677015378.887700,168807381942.651000
Jan-28-2020,8896.167779,9334.836393,8896.167779,9334.836393,28386922234.095600,163462892496.780000
Jan-27-2020,8603.445992,8949.882036,8595.699982,8895.603628,21864918499.876800,157922912199.795000
Jan-26-2020,8350.912434,8602.21977,8317.574929,8591.002876,17062357023.911600,152809555627.031000
Jan-25-2020,8428.523168,8443.511628,8284.916896,8366.208771,18942559761.601300,150859836245.170000
Jan-24-2020,8410.044844,8512.004663,8243.925764,8440.287026,21819201521.969200,151937986769.834000
Jan-23-2020,8678.100848,8679.203318,8314.340391,8391.607957,21694293542.314500,153092286772.880000
Jan-22-2020,8734.172884,8785.16948,8628.2277,8672.801079,21487927493.790200,157068117572.195000
Jan-21-2020,8638.623747,8760.412471,8531.709622,8747.38185,21133613685.660000,156593605926.942000
Jan-20-2020,8706.122036,8739.5969,8540.670356,8639.19622,25527853490.943500,156572520528.871000
Jan-19-2020,8925.609579,9170.718171,8587.80198,8697.342225,29631647239.100400,160142088750.698000
Jan-18-2020,8914.238456,8970.022162,8821.668809,8929.544857,29485862975.674000,160919593886.157000
Jan-17-2020,8725.24886,8985.126764,8675.456403,8921.648281,29962458959.557700,160221315058.647000
Jan-16-2020,8814.531199,8840.12184,8606.312633,8722.037088,30633889567.394500,157032648632.234000
Jan-15-2020,8818.537331,8875.853271,8409.183692,8807.632434,41907940746.901100,158048673749.591000
Jan-14-2020,8106.52195,8844.280645,8106.52195,8838.564862,30880804631.850900,154877884753.055000
Jan-13-2020,8174.754398,8176.991753,8065.08032,8116.96951,20209676488.402700,146622670428.859000
Jan-12-2020,8031.849295,8168.956023,7979.109216,8164.590608,23264705657.570900,146765777200.648000
Jan-11-2020,8173.01379,8249.130107,8024.156862,8024.791559,29273068672.251600,146762212989.910000
Jan-10-2020,7821.63355,8160.413567,7699.7602,8160.413567,25445878088.332300,142683057758.685000
Jan-09-2020,8047.810852,8047.810852,7781.210634,7829.06324,27423415908.253900,142893103636.119000
Jan-08-2020,8152.750894,8431.806289,7889.175446,8055.759827,32572235030.894900,148885145141.644000
Jan-07-2020,7751.389284,8173.268895,7751.389284,8155.216395,26898528961.363800,143243994478.951000
Jan-06-2020,7361.7126,7764.21795,7357.585483,7764.21795,20385990287.924300,136278512926.954000
Jan-05-2020,7356.75913,7475.155226,7341.456686,7352.362745,18782091517.372300,134419222812.489000
Jan-04-2020,7324.098145,7373.794397,7290.638622,7358.491964,22091911757.372900,132598810198.446000
Jan-03-2020,6967.511073,7384.887333,6891.532175,7317.184074,23323885155.707100,130662850185.823000
Jan-02-2020,7214.705283,7222.856261,6953.660848,6968.274896,16978615552.320200,128456540022.852000
Jan-01-2020,7196.614648,7252.034228,7182.140636,7213.918462,17174701192.721800,130562734340.650000
Dec-31-2019,7245.200685,7300.392728,7155.958221,7202.624251,19231685730.931200,130635621311.147000
Dec-30-2019,7388.393119,7397.633413,7234.181931,7245.988923,20205730608.951300,132319295030.025000
Dec-29-2019,7312.006786,7487.899094,7257.396558,7386.37606,18316582002.147300,132889260155.540000
Dec-28-2019,7248.512129,7347.520016,7242.85338,7312.04457,19186434309.472800,132122167343.916000
Dec-27-2019,7209.301104,7260.341054,7111.398497,7246.422425,20987495731.494300,130391767632.670000
Dec-26-2019,7206.513103,7407.990908,7170.482251,7211.341194,17261944405.213700,130802546117.083000
Dec-25-2019,7259.115864,7263.235588,7146.059773,7205.380688,18541417893.721100,130606690709.138000
Dec-24-2019,7327.790252,7408.11847,7180.371933,7240.620333,21901304372.389000,132100720581.495000
Dec-23-2019,7492.450298,7664.109375,7292.652163,7329.609334,23553693248.251900,135673099050.167000
Dec-22-2019,7140.320262,7482.961456,7130.735076,7482.961456,15859553796.773200,130626273875.825000
Dec-21-2019,7189.186326,7189.186326,7130.787126,7138.888884,17216556747.583500,129336453236.623000
Dec-20-2019,7149.884817,7210.140664,7098.240014,7185.155244,19090224845.263800,129412607079.287000
Dec-19-2019,7270.845254,7335.823832,7059.44913,7150.376098,27989461214.818100,129290264197.963000
Dec-18-2019,6621.87189,7310.394958,6455.524826,7275.754884,23544326241.797400,122466220929.894000
Dec-17-2019,6898.577591,6925.012567,6589.119305,6624.129258,17871010703.791700,123005828883.669000
Dec-16-2019,7118.479133,7138.605286,6859.198078,6902.888388,14930223069.116900,127437036253.574000
Dec-15-2019,7072.383785,7155.337433,7026.946126,7120.922418,14644394191.144500,128334682120.026000
Dec-14-2019,7257.669869,7268.67904,7035.598502,7078.955219,14111391071.938200,129695505705.062000
Dec-13-2019,7197.053043,7289.915898,7195.239547,7255.126877,14598717509.365600,130833591312.264000
Dec-12-2019,7204.510776,7251.319703,7122.427523,7202.460793,16462585927.788100,129835093792.766000
Dec-11-2019,7227.631557,7265.968523,7161.674785,7199.716155,16414726727.459000,130503782867.683000
Dec-10-2019,7348.373908,7388.386963,7191.154971,7233.814525,18266169084.281600,132119967777.532000
Dec-09-2019,7511.276363,7580.073106,7315.434945,7350.418118,15758507373.414700,134906963787.743000
Dec-08-2019,7495.49807,7544.0786,7395.935569,7516.676668,14839255939.762800,135363276601.943000
Dec-07-2019,7529.891568,7571.745152,7488.402965,7496.125958,17516422533.457000,136066629888.607000
Dec-06-2019,7388.417904,7532.610987,7328.711289,7532.610987,18201556007.120400,133823034544.676000
Dec-05-2019,7200.13978,7456.145389,7188.051036,7386.510063,21771942872.717300,132493558622.805000
Dec-04-2019,7297.072604,7551.495024,7118.390082,7216.456163,17283223591.605000,131561545030.699000
Dec-03-2019,7307.988592,7384.127711,7267.859219,7300.208311,14980928828.275500,132345425156.113000
Dec-02-2019,7405.658938,7419.104008,7209.443282,7315.108657,17497508154.749600,132230802956.250000
Dec-01-2019,7551.709861,7551.709861,7276.632369,7417.184162,19448581691.419300,133056595876.392000
Nov-30-2019,7743.650338,7776.992171,7481.732584,7548.613483,18558072916.985700,138308250481.773000
Nov-29-2019,7434.173194,7797.008351,7431.608269,7740.415549,19637751265.720200,137457353874.404000
Nov-28-2019,7514.018761,7616.178611,7405.172244,7442.795358,23196231678.853400,135794345148.035000
Nov-27-2019,7161.296598,7628.132238,6885.235982,7502.033156,21528088248.629600,130983843289.501000
Nov-26-2019,7126.953914,7312.507516,7058.832882,7169.264738,25274129965.206400,129101219688.320000
Nov-25-2019,6931.499194,7345.91293,6583.225112,7133.946458,28072860618.344400,125898643705.488000
Nov-24-2019,7310.162693,7325.983704,6932.313157,6932.313157,19688077432.647300,129213195685.804000
Nov-23-2019,7278.817251,7332.279035,7108.065159,7316.797515,28070277489.588300,130709921812.549000
