horizon,mse,rmse,mae,mape,mdape,smape,coverage
37 days 00:00:00,120.90441839031068,10.995654523051853,7.141337302216556,0.0486337391304193,0.03411920689814893,0.04721115978444029,0.38685015290519875
37 days 12:00:00,120.27416589520529,10.966957914353701,7.136899716304969,0.04863660931948086,0.03451323145258678,0.047246453367750296,0.38165137614678896
38 days 00:00:00,119.2678729969428,10.920983151573067,7.092014496292199,0.04873270788083022,0.03451323145258678,0.04731466536081313,0.386085626911315
38 days 12:00:00,118.51929110659351,10.886656562351616,7.068938158732384,0.04880651880788334,0.03451323145258678,0.047414039352998566,0.38103975535168194
39 days 00:00:00,118.42020059859036,10.88210460336558,7.070417334526998,0.049246330605383686,0.03477865551046219,0.04780700059068535,0.3798165137614679
39 days 12:00:00,118.58918521112649,10.889866170487426,7.0950022894454925,0.04952151487448932,0.03567583564380456,0.04810037326333942,0.37370030581039754
40 days 00:00:00,121.64040086049437,11.02907071608911,7.2146122502927765,0.050419520800096235,0.036564109789097486,0.04892588998103391,0.3712538226299694
40 days 12:00:00,122.19080474140925,11.053994967495202,7.255134445149552,0.05064606523428517,0.037067458996733985,0.04916665378491802,0.36636085626911313
41 days 00:00:00,124.72104520089464,11.167857681798,7.347683618441705,0.051216376347711944,0.037181657309754416,0.049686671494910746,0.3669724770642202
41 days 12:00:00,124.99053286644494,11.179916496398572,7.373899912862734,0.051342649460855955,0.037181657309754416,0.04982327403174792,0.3675840978593272
42 days 00:00:00,126.92609642648233,11.266148251575705,7.457056199162059,0.05199650094425973,0.037494325831608666,0.050429174211389025,0.363914373088685
42 days 12:00:00,126.69077747142221,11.25569977706505,7.464390003160871,0.051997501940224705,0.037494325831608666,0.050443445233147456,0.36452599388379203
43 days 00:00:00,128.53385911987044,11.337277412142232,7.541791660812237,0.05258478333635005,0.037507564477647685,0.05097981463683613,0.3623853211009174
43 days 12:00:00,128.52136191737029,11.3367262433813,7.558374342206263,0.05260983659429812,0.037507564477647685,0.05102369799374874,0.3614678899082569
44 days 00:00:00,130.65251083450678,11.430332927544447,7.6355091137797215,0.0530309503653521,0.037494325831608666,0.051409373119749954,0.35932721712538224
44 days 12:00:00,129.74581590099905,11.390602086852084,7.6284135277285126,0.053056377231226734,0.03816108200179475,0.051472355972726994,0.3559633027522936
45 days 00:00:00,129.90181683042255,11.397447820912475,7.64088437106937,0.053499361008956484,0.03868082621813095,0.05186919944468836,0.36085626911314983
45 days 12:00:00,128.8738341794347,11.352261192354355,7.623369046113159,0.05359154115618585,0.03868082621813095,0.0520034517127921,0.3565749235474006
46 days 00:00:00,129.98406467661385,11.40105541941683,7.662707753096536,0.05433793040229736,0.03868082621813095,0.05267060179813779,0.3577981651376147
46 days 12:00:00,130.14191774255175,11.407976058116171,7.671269126342933,0.0544007639342341,0.03927662682753869,0.05276960147978717,0.3522935779816514
47 days 00:00:00,134.95174142369817,11.616873134527129,7.815810827852635,0.05558695099977058,0.03951656839914026,0.053823568315119065,0.3498470948012233
47 days 12:00:00,135.29879705470788,11.631801109660872,7.835634092930922,0.05561052464486442,0.040154854539376755,0.0538694387095259,0.3480122324159021
48 days 00:00:00,137.06613536015254,11.707524732416863,7.91158905859126,0.05612627715315461,0.04045393074839963,0.05434234172327942,0.3440366972477064
48 days 12:00:00,136.99241799974476,11.704376019239332,7.923793884624132,0.05617418902849776,0.04045393074839963,0.05442103269375388,0.3400611620795107
49 days 00:00:00,137.44432297188257,11.723665082724027,7.960914055678352,0.05655964093077685,0.04096091079706276,0.054778990516367754,0.3348623853211009
49 days 12:00:00,137.91294578538455,11.743634266503047,7.982108825553036,0.05657374116723048,0.04096091079706276,0.054819213921876456,0.3339449541284404
50 days 00:00:00,141.28653176724586,11.88640112764355,8.085466264117665,0.05728093487446492,0.041940456774329754,0.05543914017097708,0.3318042813455658
50 days 12:00:00,141.81209844681948,11.908488503870652,8.132740406914197,0.05744737350221233,0.04217212093623037,0.05562695538840664,0.33149847094801227
51 days 00:00:00,141.15693027157812,11.880948205912611,8.113542424091836,0.057314977701260074,0.04195768348535534,0.055504115163935885,0.3327217125382263
51 days 12:00:00,140.45401062950168,11.851329487846572,8.12313167776599,0.057352289757192,0.04243062819004688,0.055590541508933125,0.327217125382263
52 days 00:00:00,141.22509874673182,11.883816674231046,8.155564034623435,0.057667071995052666,0.04283630401209991,0.0558753147271963,0.3259938837920489
52 days 12:00:00,138.48080196783525,11.767786621443951,8.090628030327093,0.057423451402696245,0.042855157258414545,0.05568683330678259,0.3256880733944954
53 days 00:00:00,138.2844807937309,11.759442197388909,8.118356834897487,0.05808691474290109,0.0428579272923367,0.0563014357259835,0.3204892966360856
53 days 12:00:00,136.00421981301878,11.662084711277773,8.066318422573962,0.05790444357360199,0.04364287512207273,0.056179880385551766,0.3168195718654434
54 days 00:00:00,138.7942158768261,11.781095699332303,8.17255563486639,0.058885165081486286,0.04392055097363173,0.05706542966671759,0.31314984709480126
54 days 12:00:00,138.85446542161844,11.783652465242618,8.186955664448913,0.05886376159355226,0.04403866186316582,0.057079557967685005,0.3119266055045872
55 days 00:00:00,140.69147475772237,11.861343716363773,8.27371148719543,0.05954663507475809,0.04466132445484892,0.05770371339810888,0.3119266055045872
55 days 12:00:00,141.44747575445345,11.89316928974163,8.325829934300266,0.05964816870719537,0.04516106023508688,0.05783096351086381,0.308868501529052
56 days 00:00:00,141.9755702799717,11.915350195439984,8.39492467852402,0.06012454629658688,0.04516106023508688,0.05826881027105791,0.3081039755351682
56 days 12:00:00,138.30020463096707,11.76011074059114,8.32542441508189,0.059466676513902375,0.04466132445484892,0.057705088743075554,0.31116207951070335
57 days 00:00:00,140.23937449722598,11.842270664751164,8.435773681902283,0.06003393811466311,0.045679674686517055,0.05823188789732361,0.3065749235474006
57 days 12:00:00,138.04825225564142,11.749393697363342,8.429927551324347,0.059954256925235073,0.045679674686517055,0.058210239505266936,0.3058103975535168
58 days 00:00:00,139.88017266504653,11.827094853134751,8.501990620864499,0.06018307225742321,0.045773175794188416,0.05842094650405658,0.3058103975535168
58 days 12:00:00,137.8316010185982,11.74017039989617,8.46622793635975,0.059863163266457256,0.045773175794188416,0.058183471770077544,0.30479102956167176
59 days 00:00:00,139.13366320315336,11.79549334293201,8.515534077355243,0.06021031938142828,0.0459342511999429,0.058499297967092884,0.30351681957186544
60 days 00:00:00,141.17182316734298,11.881574944734515,8.592182150482712,0.061227964742640854,0.04628180981881099,0.05942430510395747,0.29765545361875634
60 days 12:00:00,137.74631144788268,11.73653745565031,8.51044218202519,0.06086994310370938,0.04628180981881099,0.05913823020671362,0.2974006116207951
61 days 00:00:00,138.9142125250611,11.786187361698484,8.599514360284,0.061892041909631476,0.04648899394027268,0.06008905659132468,0.29357798165137616
61 days 12:00:00,138.52815732258878,11.769798525148541,8.565019839578163,0.06161835290719257,0.04638687400802489,0.05983665811305597,0.29204892966360857
62 days 00:00:00,140.17428186039484,11.83952202837576,8.670439304728516,0.062440333503617884,0.04777800794515354,0.06061487701188173,0.28440366972477066
