horizon,mse,rmse,mae,mape,mdape,smape,coverage
37 days 00:00:00,466.06587836689965,21.588558969206343,18.009773468610923,0.09571372903204196,0.08635513443491276,0.09566418918044663,0.16666666666666666
37 days 12:00:00,462.5804584478815,21.507683707175012,17.94088392984327,0.09527141428512209,0.08515622177409246,0.0952366208269761,0.1651376146788991
38 days 00:00:00,462.68306069983333,21.51006882136441,17.95337308829564,0.09572729134758864,0.08579966280381764,0.09558320895843472,0.1636085626911315
38 days 12:00:00,457.02948488220034,21.37824793761641,17.831395551910425,0.09533489849485383,0.08635513443491276,0.09522915281052749,0.16269113149847095
39 days 00:00:00,456.7050348630266,21.37065826929593,17.821616561609517,0.09580388271204703,0.08720935797913593,0.09558140007404659,0.1602446483180428
39 days 12:00:00,453.193437462271,21.288340411179803,17.74569000813738,0.09551890109905571,0.08635513443491276,0.09533130605209683,0.1602446483180428
40 days 00:00:00,455.1268316545945,21.33370178038951,17.790678825388227,0.09588719935307684,0.08789232566109306,0.09555805608766463,0.1584097859327217
40 days 12:00:00,455.80689837923904,21.34963461933808,17.797291172460454,0.09555337440361476,0.08789232566109306,0.09523892963190497,0.1577981651376147
41 days 00:00:00,457.03692045893195,21.37842184210359,17.825983681951776,0.09534849244253213,0.08805614655511047,0.09500464971072363,0.15749235474006115
41 days 12:00:00,458.4351577851674,21.411098939222327,17.8535786136354,0.09507438414818783,0.08841070150781608,0.09476396009177054,0.1577981651376147
42 days 00:00:00,460.9741229697377,21.470307938400364,17.95069708904069,0.09534034217057226,0.08841070150781608,0.09506743154652655,0.1529051987767584
42 days 12:00:00,466.07207184226957,21.588702412193967,18.070346417603865,0.09570972773572972,0.08878955054580036,0.09549908705790201,0.15168195718654434
43 days 00:00:00,473.4878771447475,21.75977658765704,18.241032995155205,0.09654591740083462,0.08956103672989901,0.09623626561292263,0.14678899082568808
43 days 12:00:00,479.2395506204502,21.8915406177923,18.382718194177503,0.09697118699074754,0.09004754889864726,0.09673448835323051,0.1437308868501529
44 days 00:00:00,485.39648863460485,22.03171551728564,18.506528917781342,0.09743715496883036,0.09027288115166163,0.09712033293459667,0.1437308868501529
44 days 12:00:00,485.73754164434445,22.03945420477432,18.540109651581346,0.09739846538671809,0.0900245446548304,0.09719035270875317,0.14067278287461774
45 days 00:00:00,492.0309411826972,22.18177046997595,18.6661754448067,0.09840945943183925,0.0900245446548304,0.09807663169748052,0.13685015290519878
45 days 12:00:00,492.56109728067514,22.19371751826798,18.675720124929597,0.09847125398917833,0.0900245446548304,0.09827873183368632,0.13516819571865443
46 days 00:00:00,498.6345575615254,22.330126680373432,18.781484161593553,0.09959897911626411,0.09004754889864726,0.0992453452118799,0.1327217125382263
46 days 12:00:00,498.306098424959,22.32277085007502,18.761243526083867,0.09942543431454909,0.0900245446548304,0.09918257446882242,0.1327217125382263
47 days 00:00:00,508.381425878663,22.54731526986446,18.910743266313972,0.10048510865461968,0.09004754889864726,0.09995413400868923,0.1308868501529052
47 days 12:00:00,507.8759498535369,22.536103253524928,18.912161229384854,0.10014053432833873,0.0893605781920785,0.09964036870348023,0.13027522935779817
48 days 00:00:00,508.47247637599173,22.549334277889265,18.934682096049894,0.09988297949407447,0.0893605781920785,0.09935388844722277,0.12996941896024464
48 days 12:00:00,511.17121855621434,22.609095925229173,19.006828420796413,0.09977018100078285,0.08956103672989901,0.09931531231001298,0.13027522935779817
49 days 00:00:00,516.3587682540725,22.72352895687799,19.138422473508555,0.10011252068156944,0.0900245446548304,0.09971253865228323,0.12996941896024464
49 days 12:00:00,524.6498036311297,22.90523528870921,19.318280322561606,0.10073101511606766,0.09027288115166163,0.10041989993710512,0.13027522935779817
50 days 00:00:00,537.7505717564964,23.18944957855827,19.55443235340582,0.10208679479018334,0.09027876540601618,0.10154858635826543,0.12996941896024464
50 days 12:00:00,545.0803882902184,23.346956724383123,19.731972497504977,0.1026760657677354,0.09121811721561532,0.1022103123638299,0.12538226299694188
51 days 00:00:00,544.246093071651,23.329082559578957,19.708212252315445,0.10249095184336127,0.09121811721561532,0.10202063783270494,0.12844036697247707
51 days 12:00:00,548.3810958668669,23.41753821106879,19.797252779176137,0.10269457070881181,0.09121811721561532,0.10228000523090476,0.12844036697247707
52 days 00:00:00,554.3018431973519,23.54361576303334,19.88491025612839,0.10338279418193601,0.09121811721561532,0.10287029770558953,0.13149847094801223
52 days 12:00:00,547.3013491347552,23.394472619290976,19.70945566044069,0.1024429022779353,0.09053009352408001,0.10205226234108039,0.13379204892966362
53 days 00:00:00,550.0875858888505,23.45394606220562,19.731473311230243,0.1031767632870024,0.09053009352408001,0.10266685808011462,0.13333333333333333
53 days 12:00:00,547.5728387770284,23.40027433123442,19.666640643076697,0.10288862493157516,0.09053009352408001,0.10251101607243376,0.13394495412844035
