horizon,mse,rmse,mae,mape,mdape,smape,coverage
37 days 00:00:00,43.793921616021734,6.617697606873688,5.035974846693379,0.05508522301784693,0.03773518128232973,0.05514892937123384,0.3241590214067278
37 days 12:00:00,44.276630754767154,6.654068736853201,5.0542253531879755,0.0552452425728378,0.03773518128232973,0.05529774592692097,0.326605504587156
38 days 00:00:00,44.22780614750975,6.65039894649259,5.053802222212632,0.055335100010243804,0.03773518128232973,0.05541546127967207,0.32492354740061163
38 days 12:00:00,44.79961058062711,6.693251121885919,5.066408192634855,0.055407459743082275,0.037439199409740484,0.05548138673570051,0.3308868501529052
39 days 00:00:00,44.84274747404341,6.696472763630374,5.06472293342629,0.05550303262688142,0.037439199409740484,0.05563265058219334,0.32782874617737
39 days 12:00:00,44.85728404275606,6.697558065650201,5.044734645791993,0.05528394195800219,0.03685334454668036,0.05543940119147604,0.3363914373088685
40 days 00:00:00,45.52477837284623,6.747205226821415,5.0805310037107505,0.055685696028730775,0.03685334454668036,0.055890123225490154,0.3376146788990826
40 days 12:00:00,45.06459758008756,6.7130170251599655,5.026429292464602,0.05507967054239685,0.03672364870168262,0.055284783319231506,0.3474006116207951
41 days 00:00:00,45.254116375857265,6.727117984386573,5.0429822483691344,0.05515695938906427,0.036287510739783375,0.055348498410007135,0.35015290519877673
41 days 12:00:00,45.48719917829024,6.7444198548348275,5.043048871156266,0.055024218814138694,0.03627417536986718,0.055181486290646696,0.3522935779816514
42 days 00:00:00,45.85680907643184,6.771765580439996,5.079690761317831,0.05527765333839477,0.03627417536986718,0.05542344065387028,0.35015290519877673
42 days 12:00:00,46.794297299323595,6.840635737950355,5.139612511471094,0.055757164560335234,0.036287510739783375,0.055922233416701696,0.3510703363914373
43 days 00:00:00,47.54065884373883,6.894973447645671,5.1930394883321584,0.0561756469871753,0.03672795374842169,0.056408976912742874,0.3470948012232416
43 days 12:00:00,48.14547997545444,6.938694399918074,5.229002783042069,0.0565047083660681,0.03685334454668036,0.05675583542481283,0.3492354740061162
44 days 00:00:00,48.38592128696014,6.9559989424208615,5.243467704805142,0.056574957086311,0.03685334454668036,0.05687498990508004,0.3486238532110092
44 days 12:00:00,48.54859001628422,6.967681825132677,5.246813627540496,0.0565524257437391,0.03672795374842169,0.05684497819383181,0.3529051987767584
45 days 00:00:00,48.21752472674694,6.943883979931328,5.220063765108789,0.05641142170473395,0.03672795374842169,0.056712891828465214,0.3577981651376147
45 days 12:00:00,48.53088048639332,6.966410875507798,5.2232510762372355,0.05641518798350115,0.03672364870168262,0.05670461611367595,0.36452599388379203
46 days 00:00:00,48.19040817623698,6.941931156114772,5.205532291008962,0.056423063995122744,0.03672364870168262,0.05672988243980787,0.3669724770642202
46 days 12:00:00,47.97813807551316,6.926625302087096,5.169762965925822,0.05602485760859199,0.036287510739783375,0.05635012546987501,0.3761467889908257
47 days 00:00:00,47.955537849899265,6.924993707571096,5.175252827014073,0.05612935373995671,0.036287510739783375,0.056475079849459035,0.3773700305810398
47 days 12:00:00,47.247038726934335,6.873648138138461,5.11676503442461,0.05545859277021066,0.034946641783757525,0.0557990649699294,0.38409785932721713
48 days 00:00:00,47.15685843418057,6.86708514831297,5.110863477948962,0.05529442643304129,0.034946641783757525,0.05561513747632424,0.38837920489296635
48 days 12:00:00,47.26039464446336,6.874619599982486,5.109627158249868,0.055121100067104675,0.03425664212434109,0.05540414535713509,0.39204892966360855
49 days 00:00:00,47.53124075010296,6.894290445731378,5.137485659078312,0.05524139365286489,0.034339975991075654,0.055515999351997386,0.39143730886850153
49 days 12:00:00,48.596194532600286,6.971097082425426,5.191897995885948,0.05563703669433867,0.035293084993908964,0.05593004008210821,0.3951070336391437
50 days 00:00:00,49.06879375005641,7.0049121157981995,5.22770805704185,0.055841518638372965,0.034946641783757525,0.056174067722142104,0.3937308868501529
50 days 12:00:00,49.930068911077754,7.066121206933671,5.269996538724052,0.056185951293387326,0.034946641783757525,0.0565376401090523,0.39633027522935776
51 days 00:00:00,49.860948081432724,7.061228510778611,5.259632726231424,0.056069184779515134,0.034946641783757525,0.056425003449183615,0.39816513761467887
51 days 12:00:00,50.08705986150982,7.077221196310726,5.262573425212946,0.05603437643036477,0.034946641783757525,0.05640706207161073,0.40214067278287463
52 days 00:00:00,49.764350888860825,7.054385224019229,5.246580619761325,0.05593482106072281,0.034339975991075654,0.0563314211206152,0.4018348623853211
52 days 12:00:00,50.290351278680106,7.091569027985281,5.264262508434798,0.05608569778541208,0.034946641783757525,0.05644248441497063,0.4036697247706422
53 days 00:00:00,50.03040572582689,7.073217494593736,5.2514700820777405,0.05618178234678927,0.03425664212434109,0.05656834368191097,0.4042813455657492
53 days 12:00:00,49.86072009913276,7.061212367514007,5.228707886077559,0.055932547175059535,0.03425664212434109,0.05632570477076764,0.40978593272171254
54 days 00:00:00,50.0825622134014,7.076903433946333,5.2431805342970454,0.05611852897394536,0.033922695969671235,0.05657205996299566,0.4122324159021407
54 days 12:00:00,49.5378595200134,7.0383136844000775,5.187161341551356,0.05546994296258368,0.03300597740574232,0.05591514714219822,0.41896024464831805
55 days 00:00:00,49.399281913164586,7.0284622723014305,5.174715926672371,0.05525403126402729,0.03253760372926655,0.05573360026985658,0.42507645259938837
55 days 12:00:00,49.7963526931262,7.056653080117103,5.190261604023624,0.055289334781398,0.03235168831419608,0.05576620040448842,0.42813455657492355
56 days 00:00:00,50.51885786943255,7.1076619129944945,5.228492231188887,0.05547466267227244,0.03235168831419608,0.055947908451196536,0.42660550458715596
56 days 12:00:00,51.03005522808118,7.143532405475682,5.257990825218563,0.05558509864208065,0.03253760372926655,0.05605309665887874,0.42737003058103973
57 days 00:00:00,52.28435744129594,7.230792310756542,5.329342173808196,0.056136553057189224,0.03340648388036754,0.05666155570754144,0.4258409785932722
57 days 12:00:00,53.21537845188091,7.29488714456097,5.387065967176913,0.05666868549621169,0.03340648388036754,0.05720068081216804,0.42405708460754327
58 days 00:00:00,54.032655414320466,7.350690812047564,5.427630229259806,0.056870109269020606,0.03425664212434109,0.05741999041251093,0.42507645259938837
58 days 12:00:00,54.60823297149789,7.389738356092041,5.451766433231703,0.057055971729623206,0.034946641783757525,0.057651741764621914,0.42405708460754327
59 days 00:00:00,54.4523262031794,7.379181946745819,5.45449540632581,0.05717226054127268,0.034946641783757525,0.05781578560935529,0.4235474006116208
60 days 00:00:00,54.3134230238638,7.369764109105786,5.464081052218904,0.0574958994515455,0.03630833934274808,0.05814830535674107,0.41997961264016315
60 days 12:00:00,54.225813221685094,7.363817842782716,5.449765244519548,0.05735651833459032,0.035293084993908964,0.05801765940333427,0.422782874617737
61 days 00:00:00,54.95177449488695,7.412946411170592,5.487731761779671,0.05776690892377935,0.03630833934274808,0.05849067044299524,0.42201834862385323
61 days 12:00:00,54.46262501319143,7.379879742461352,5.44805570670324,0.05728860915854524,0.03630833934274808,0.05799497892827436,0.4258409785932722
62 days 00:00:00,54.532568284751534,7.384617003254234,5.436378286539625,0.05705365787147947,0.034946641783757525,0.05778093692155471,0.43119266055045874
62 days 12:00:00,54.387300276852976,7.374774591596205,5.421892037041941,0.05674089731768294,0.03425664212434109,0.057438244498411846,0.4348623853211009
63 days 00:00:00,55.326968923090135,7.438210061774952,5.4750909230351885,0.05703421574390562,0.03630833934274808,0.05773747056862173,0.43119266055045874
63 days 12:00:00,55.706923107354115,7.463707062000364,5.495673994621402,0.05704621167697583,0.0365257005509086,0.05774964271730396,0.4324159021406728
64 days 00:00:00,57.028612274744155,7.551729091720926,5.584971472784912,0.057700671288508136,0.03672795374842169,0.05846992127523439,0.4256880733944954
64 days 12:00:00,57.725078230046265,7.597702167764032,5.631996151382717,0.05802808674573916,0.03694439958051618,0.05883175341539563,0.42201834862385323
65 days 00:00:00,58.750729280247626,7.664902431228177,5.697539749598512,0.05856457588457368,0.037861748517700085,0.05944791497474577,0.41712538226299695
65 days 12:00:00,59.43195988195369,7.709212662908819,5.741692342421208,0.05892394225490638,0.0378751521305561,0.05983920195388003,0.41437308868501527
66 days 00:00:00,59.521963051436,7.715047832089961,5.756374384161759,0.05920828342533559,0.0378751521305561,0.0601327658692666,0.4134556574923547
66 days 12:00:00,59.92937974674952,7.741406832530474,5.778381658610552,0.0593844305573813,0.03839463907096232,0.060304927192281026,0.41437308868501527
67 days 00:00:00,60.14812489492123,7.755522219355782,5.802627592673131,0.05984313357039363,0.03945512423296525,0.060767586998269285,0.41039755351681956
67 days 12:00:00,60.332130093274245,7.767376010807912,5.808006762521618,0.059922775457380915,0.03945512423296525,0.06086435328983478,0.41039755351681956
68 days 00:00:00,61.04960762800766,7.813424833452207,5.858242555473281,0.06046356120728477,0.04026204759268696,0.06146617399082647,0.40672782874617736
68 days 12:00:00,60.700506928239946,7.791053005097575,5.829745844270825,0.0601749038563801,0.03981531205292947,0.06118316927761271,0.41039755351681956
