horizon,mse,rmse,mae,mape,mdape,smape,coverage
37 days 00:00:00,885.7140254752628,29.76094799355798,17.063994451059234,0.20956864531481073,0.15779035251265622,0.2142580783871711,0.10091743119266056
37 days 12:00:00,874.9852329503748,29.580149305748524,16.953059287688166,0.20950893971469553,0.15779035251265622,0.21419939208479694,0.10091743119266056
38 days 00:00:00,870.8362607334246,29.509934949664405,16.96056289346367,0.21253033250841724,0.15779035251265622,0.21661171236225607,0.0963302752293578
38 days 12:00:00,855.360762392473,29.246551290579085,16.747577927207267,0.21252834677923402,0.15805246607735363,0.21668274958961373,0.09785932721712538
39 days 00:00:00,855.2828102562482,29.245218587937554,16.800808899764878,0.21627027030608242,0.15805246607735363,0.21988085974458568,0.09296636085626911
39 days 12:00:00,852.8474020157016,29.20355118843771,16.720136494553607,0.2163481623242103,0.15805246607735363,0.21990778101127062,0.09296636085626911
40 days 00:00:00,865.1345175949749,29.413169118525378,16.918046305580532,0.21945270082679824,0.16378819843467168,0.22210831390978186,0.08623853211009173
40 days 12:00:00,864.6599972380941,29.405101551229066,16.91636063990513,0.21940396891573385,0.1643546347447925,0.22214171074294298,0.08440366972477065
41 days 00:00:00,875.8340345559994,29.59449331473677,17.103198893670783,0.22004039339336992,0.16560266270426593,0.22293410346477796,0.07951070336391437
41 days 12:00:00,869.3734262769492,29.48513907508237,17.125000806156088,0.22137884487781706,0.16850713181255128,0.2246587226316598,0.0764525993883792
42 days 00:00:00,876.9943898581777,29.614091069255824,17.287545081547194,0.2232108672937445,0.16868243111384962,0.22717581837299716,0.07339449541284404
42 days 12:00:00,870.2483712376247,29.49997239384513,17.28436585703467,0.22463045330768874,0.17080776568406006,0.2287536519180113,0.07033639143730887
43 days 00:00:00,871.9208366758128,29.528305685829874,17.42910868976526,0.2283786749216972,0.176961663284549,0.23184655157994252,0.06880733944954129
43 days 12:00:00,867.7604041438689,29.457773238041412,17.418128078128163,0.22844994485177939,0.176961663284549,0.23191135385087935,0.07033639143730887
44 days 00:00:00,870.720702204198,29.50797692496383,17.555926077493886,0.23122551508369557,0.176961663284549,0.2339769762828715,0.06880733944954129
44 days 12:00:00,858.5765073700405,29.301476197796596,17.43242034363857,0.23051438074531586,0.18079975785417624,0.23346265936211633,0.0672782874617737
45 days 00:00:00,853.3013071070425,29.21132155701009,17.419585192505558,0.23378985963694493,0.1811288694037392,0.2360680762753458,0.06269113149847094
45 days 12:00:00,835.6786180777407,28.90810644227222,17.189125897201126,0.2333659464713188,0.18079975785417624,0.23586912870621807,0.06116207951070336
46 days 00:00:00,835.6863094642453,28.90823947362145,17.22016063695565,0.23740119068023274,0.18362859896320802,0.23915255449533895,0.058715596330275226
46 days 12:00:00,833.5935521838501,28.872020230386546,17.139432903645588,0.23696270532119737,0.1843519342914836,0.2387843795337843,0.0581039755351682
47 days 00:00:00,844.7355016531853,29.06433384155201,17.313608950459646,0.24008393285686186,0.18475121937822053,0.240518349306309,0.05626911314984709
47 days 12:00:00,844.048401790534,29.05251110989434,17.312166096450987,0.23974941676189765,0.18575835298187832,0.24022293594476546,0.05504587155963303
48 days 00:00:00,857.3744180562853,29.28095657686554,17.501625503043527,0.239852777911047,0.18646181663618253,0.24054195980580367,0.05504587155963303
48 days 12:00:00,853.5962660594003,29.21636983027495,17.547039136928937,0.24044926890914153,0.18687578146178652,0.24174524493344943,0.05504587155963303
49 days 00:00:00,857.4658958775416,29.2825186054332,17.658057301055692,0.24115785837425346,0.19188064023376247,0.2434725752902164,0.05504587155963303
49 days 12:00:00,853.4881902369747,29.214520195220985,17.68560931123569,0.24203514228511788,0.19188064023376247,0.2445545668038255,0.05504587155963303
50 days 00:00:00,862.9064259410532,29.37526895095691,17.904468733464658,0.2464233649630538,0.19214318981975032,0.24781392658258045,0.05504587155963303
50 days 12:00:00,861.5743119447513,29.352586120216927,17.922836748199106,0.24632693404321235,0.19214318981975032,0.24763163882701497,0.05504587155963303
51 days 00:00:00,857.934504837835,29.290519026433024,17.87754852737745,0.2458735256044518,0.192023415771879,0.24708615936746375,0.05504587155963303
51 days 12:00:00,850.1764861851732,29.15778603023853,17.80689974691453,0.24536655029238444,0.19188064023376247,0.24650025104075485,0.0581039755351682
52 days 00:00:00,848.402160781048,29.127343867593694,17.838210992777462,0.24837545969846322,0.19188064023376247,0.24866051137799422,0.0581039755351682
52 days 12:00:00,822.5670632337537,28.680429969471408,17.536493093845216,0.24598705243266464,0.18922394400556125,0.24692647713634883,0.06116207951070336
53 days 00:00:00,809.729584675046,28.455747831941547,17.438731148580796,0.24921459513571909,0.18922394400556125,0.24947740994136702,0.06116207951070336
53 days 12:00:00,782.9536103394461,27.981308231379142,17.12010284985183,0.24706088740176566,0.18687578146178652,0.24759226255925365,0.06422018348623854
54 days 00:00:00,806.0772957270561,28.391500413452196,17.354748652294948,0.2500929725971387,0.18922394400556125,0.24954396589969285,0.06422018348623854
54 days 12:00:00,804.9445202027703,28.37154419841772,17.315850573155366,0.24791997281869554,0.18687578146178652,0.24798399495720794,0.06422018348623854
55 days 00:00:00,820.5077085421981,28.644505730457247,17.467546063125564,0.24769173283799648,0.18687578146178652,0.247770884946354,0.0672782874617737
55 days 12:00:00,825.8406501398431,28.73744334730985,17.604420747920692,0.24810488502892317,0.18687578146178652,0.248219754820879,0.0672782874617737
56 days 00:00:00,836.680878405014,28.925436529204084,17.801422034760037,0.24862071641426023,0.18687578146178652,0.2496492245236756,0.07033639143730887
56 days 12:00:00,817.1680696625995,28.586151711319932,17.68106625451815,0.2469683400725363,0.18687578146178652,0.2488878908592915,0.07262996941896024
57 days 00:00:00,832.198477920686,28.847850490473046,18.009969275374047,0.25167503947234465,0.192023415771879,0.2527332568459583,0.07033639143730887
57 days 12:00:00,816.7766935977423,28.5793053379144,17.973041107617913,0.2522166311261459,0.192023415771879,0.2533805640190525,0.07237512742099898
58 days 00:00:00,831.2196047585112,28.830879361519848,18.18120238538989,0.25233195640714173,0.192023415771879,0.253526214554298,0.07339449541284404
58 days 12:00:00,800.7165381720088,28.296935137431557,17.95860598108042,0.25121336120788856,0.18687578146178652,0.25201305891591014,0.07543323139653416
59 days 00:00:00,804.9573006849303,28.37176943168914,18.054832041747712,0.25425262934045156,0.18646181663618253,0.25420846696028054,0.07339449541284404
60 days 00:00:00,806.867848822737,28.40541935657238,18.042682187790188,0.25613891218086815,0.18687578146178652,0.255436961160151,0.0764525993883792
60 days 12:00:00,781.3187194155973,27.952078981993402,17.698566044709953,0.2534066684614389,0.18575835298187832,0.25295330475487887,0.07951070336391437
61 days 00:00:00,792.3085067149512,28.14797517966348,17.828053702755817,0.2555926339815711,0.1861624349100315,0.2540811211132514,0.07951070336391437
61 days 12:00:00,789.7387678306777,28.10229114913369,17.751186617036932,0.2543983568172396,0.1861624349100315,0.25340518698720327,0.077217125382263
62 days 00:00:00,799.0411842482606,28.267316537801403,17.80451373950946,0.2527655752015828,0.18575835298187832,0.25194558207097834,0.07951070336391437
62 days 12:00:00,804.327510635691,28.360668374276568,17.910484305111932,0.25181392804998776,0.18475121937822053,0.2517326705666835,0.07951070336391437
63 days 00:00:00,813.3883729752743,28.51996446307874,18.095531573452412,0.25172322030120253,0.18475121937822053,0.25240769873647184,0.07951070336391437
63 days 12:00:00,787.1860720818432,28.056836458906826,17.96675484802592,0.2509831523007505,0.18575835298187832,0.25238138953904976,0.08256880733944955
64 days 00:00:00,787.429580791885,28.061175684420014,18.14363926877505,0.253864622591444,0.1861624349100315,0.2546396412630801,0.08868501529051988
64 days 12:00:00,766.8344867112796,27.691776517790974,18.073432106070644,0.25429550942698953,0.1861624349100315,0.2552032316583608,0.09174311926605505
65 days 00:00:00,771.7392434352588,27.780195165535805,18.25000902089072,0.2571217236915793,0.18575835298187832,0.256961038551264,0.09174311926605505
65 days 12:00:00,756.5600930681263,27.505637477944887,18.157215555812098,0.25656389729835516,0.18475121937822053,0.25637760334359727,0.09403669724770643
66 days 00:00:00,747.2783132550493,27.336391738030265,18.10000356844462,0.25830087263649126,0.18475121937822053,0.2575435077244196,0.09480122324159021
66 days 12:00:00,730.7954749980443,27.033229089364152,17.91898747445889,0.2574575831401119,0.18475121937822053,0.25716930968575225,0.09480122324159021
67 days 00:00:00,719.5955918671652,26.825278970910354,17.78892360981154,0.25896445987907535,0.18475121937822053,0.2583708028892858,0.09785932721712538
67 days 12:00:00,707.2575659463513,26.59431454176534,17.58161626867285,0.2577126428327683,0.18475121937822053,0.25736822186023645,0.09969418960244648
68 days 00:00:00,714.5374896208161,26.73083406145076,17.67808740358196,0.2593464105768111,0.18475121937822053,0.25789193641170144,0.10091743119266056
68 days 12:00:00,715.6937092075177,26.752452396135904,17.703745125595642,0.25925387669407074,0.18475121937822053,0.25776061831131614,0.09969418960244648
69 days 00:00:00,719.9276949179338,26.831468370514756,17.744206389952428,0.25707002581264204,0.1843519342914836,0.2557006176484672,0.10397553516819572
69 days 12:00:00,725.2894633633845,26.93119869896965,17.870396339875366,0.25687296822674827,0.18475121937822053,0.2562661355039157,0.10321100917431193
70 days 00:00:00,727.5463724544292,26.973067538832677,17.981643556075795,0.2565489532551395,0.18427358901381027,0.2569202702676468,0.10397553516819572
70 days 12:00:00,721.4216707123854,26.85929393547763,17.96170933428312,0.2557930128064899,0.18427358901381027,0.2570472892058463,0.10626911314984709
71 days 00:00:00,718.9112605230721,26.812520592496934,18.096964089385125,0.2589242885962724,0.18333917859281043,0.25956702844444257,0.10397553516819572
71 days 12:00:00,704.3653657328063,26.539882549340838,18.026784435691717,0.2587474048244714,0.18215483506415373,0.25945547966195553,0.10703363914373089
72 days 00:00:00,707.9328539420105,26.60700760968829,18.180717887665203,0.26140602304741367,0.18106771359610974,0.26134186716272423,0.11009174311926606
72 days 12:00:00,687.9395805980691,26.228602337869038,18.002183710137,0.26041737147934824,0.18106771359610974,0.2602069400226696,0.11314984709480122
73 days 00:00:00,687.2943027551979,26.21629841825878,18.01557198717457,0.26219890092150633,0.17870489101349052,0.26143191883926914,0.11926605504587157
73 days 12:00:00,670.7950159639273,25.899710731278976,17.79823137547252,0.260585650857342,0.17870489101349052,0.2605477788552708,0.12232415902140673
