ds,Most Likely Case,Worst Case,Best Case
2020-11-17,35.01701761243968,32.10098139605003,37.905363373169585
2020-11-18,35.112448217675166,32.26756207082349,38.049556122377865
2020-11-19,35.182264507933056,32.312382525376044,37.78292483151155
2020-11-20,35.31394633508978,32.54216874168863,38.14479211207557
2020-11-23,35.50010690208617,32.69793951939783,38.443818461534505
2020-11-24,35.55665576881745,32.54245549220175,38.44130646146679
2020-11-25,35.63714556405037,32.97039685352374,38.311519113296114
2020-11-27,35.8086919472849,33.081946191058805,38.831287620104426
2020-11-30,35.95062935408415,33.3249452152207,38.93331341688096
2020-12-01,35.992847987828554,33.03952122563515,38.97373753870727
2020-12-02,36.05929647696707,33.198591070395494,38.928501284864666
2020-12-03,36.10041870764249,33.12461347151536,39.108435391916146
2020-12-04,36.203789391678946,33.481484348791575,39.06723183698385
2020-12-07,36.30811678210259,33.32379987210505,39.39674277756728
2020-12-08,36.338627581121685,33.47402870892178,39.04881878605812
2020-12-09,36.39376531916015,33.50418192855085,39.453037008108474
2020-12-10,36.42394576506635,33.511108620146395,39.32272192421154
2020-12-11,36.516703919912764,33.653373551509105,39.398861455415606
2020-12-14,36.590615486869574,33.70666226495709,39.37011607259815
2020-12-15,36.611234255434375,33.75947935582503,39.34558282485711
2020-12-16,36.656474650791566,33.68405377992139,39.654048042331816
2020-12-17,36.67667106676435,33.80036818276875,39.440639580524234
2020-12-18,36.759277919921125,33.91374200092687,39.58459133424999
2020-12-21,36.800995975378285,33.84105709191272,39.51640674099492
2020-12-22,36.810100792184016,33.95816287647319,39.62983506655951
2020-12-23,36.84336449742182,34.20618928303492,39.7391950271022
2020-12-24,36.85110136215161,33.80559126231648,39.71986526145144
2020-12-28,36.92098978687885,34.011231818613055,39.56863964797447
2020-12-29,36.91555953652112,34.04379503534367,39.798150279535726
2020-12-30,36.93407204304376,34.08491260349785,39.99681260724703
2020-12-31,36.926947850988554,34.01843440279032,39.77467784663566
2021-01-04,36.938829552102135,34.23751525917594,39.99233988093266
2021-01-05,36.9199500287101,34.0239999750143,39.64139640661944
2021-01-06,36.925715164225885,34.36435267613061,39.94906240585829
2021-01-07,36.90667729968755,33.997340054353415,39.64748855971098
2021-01-08,36.95052884887267,34.00184109564234,39.7931751919031
