ds,Most Likely Case,Worst Case,Best Case
2021-02-10,106.29627217343784,94.8318135607826,117.68855911662892
2021-02-11,106.32138006936611,93.67302745051383,116.71301323950317
2021-02-12,106.40157858986251,94.8126362412571,118.43964551541605
2021-02-16,106.3144290082962,94.40835207274152,118.01736530659731
2021-02-17,106.36340195128305,93.5439179716049,116.88454572841118
2021-02-18,106.3318731280049,94.70316394793473,118.15039840825544
2021-02-19,106.36041642806092,94.83242779142952,118.2361651069962
2021-02-22,106.17065286275344,94.3431516364324,117.25902949890497
2021-02-23,106.12107269670307,94.19303216751781,118.0220961187716
2021-02-24,106.14578937476604,94.28714146665284,118.10086790625527
2021-02-25,106.09526247593314,94.24937429446568,117.35258677751686
2021-02-26,106.10980437779035,94.5482127238748,118.20031722139677
2021-03-01,105.90468835359701,94.7584514488936,118.46470453272126
2021-03-02,105.85762692521618,94.65762927273188,117.5907328002831
2021-03-03,105.88803424847094,94.05892757050604,117.09236715028743
2021-03-04,105.8459936534384,94.60344635979762,118.97599722025191
2021-03-05,105.87146264838013,93.33043867482894,117.41913176230567
2021-03-08,105.71068514666877,93.30207294165335,117.6406246184203
2021-03-09,105.68140803832948,93.81860464978499,117.78959758239017
2021-03-10,105.73077350188491,93.26759062843485,118.57259436651924
2021-03-11,105.70872214367208,94.15765900999116,117.4680586405659
2021-03-12,105.75510006535308,94.26028187013986,117.96757628061286
2021-03-15,105.66180282868156,94.23857279341483,117.3406111339872
2021-03-16,105.65641732011034,93.60072470471552,117.18224805578984
2021-03-17,105.73028875432668,93.14028931104934,117.4220599424065
2021-03-18,105.73329654697108,94.16864220728968,118.25281234907997
2021-03-19,105.8052092553315,94.43328606686524,117.49722273300237
2021-03-22,105.79023916151081,93.93371298894174,117.66944599332079
2021-03-23,105.81101638328063,94.49596174666634,117.30671322622082
2021-03-24,105.91073958350547,93.69227673792783,118.32629075889066
2021-03-25,105.93903991972621,94.72875660081776,117.70571723278036
2021-03-26,106.03541087552647,93.61583989489199,117.53428529726615
2021-03-29,106.08576140294309,94.82361665176072,118.89261966982511
2021-03-30,106.1245584081304,93.5316340100798,117.70266855632997
2021-03-31,106.23989103836968,95.03123642187842,118.31901559111913
2021-04-01,106.28108920203049,93.93434071232043,117.73543384305151
2021-04-05,106.44732121811036,96.1875428350456,118.79338439404752
2021-04-06,106.48211345103948,94.60788596185002,118.3127537790769
2021-04-07,106.58973329473835,94.80500594120187,118.18777598353691
2021-04-08,106.61954209985774,95.20781816494373,118.24163521056033
2021-04-09,106.71085545323972,93.8033258076681,119.18151942564816
2021-04-12,106.70641247082585,95.03392784202464,119.35145322930597
2021-04-13,106.71421798162868,94.82543409668831,118.37615279428343
2021-04-14,106.79271880810039,94.88696918729039,118.82089509336583
2021-04-15,106.79172449921579,95.59160237480566,117.84615600107306
2021-04-16,106.85103459417041,94.97464843442671,118.06620578590874
2021-04-19,106.74855247311801,94.83819153539379,118.24935295199964
2021-04-20,106.72476373277141,95.07395611290777,118.703422828983
2021-04-21,106.77307618743293,95.38494871015253,119.32375969746889
2021-04-22,106.74378514130447,95.14761593151576,118.65673685136974
2021-04-23,106.77714124073152,94.68306130235189,119.13168807291045
2021-04-26,106.61467927969969,94.59946351322122,118.34841424673107
2021-04-27,106.5778609127235,94.85795770436187,118.6280967826178
2021-04-28,106.6169753952623,94.85258650647403,117.8342533173686
2021-04-29,106.5824317452422,94.95723623173724,117.52605351843758
2021-04-30,106.61452949551048,94.28150787880962,118.23019155982534
2021-05-03,106.47181274131883,94.42369961642846,118.07274094391828
2021-05-04,106.44898054733568,95.03886548935574,118.50375995944034
2021-05-05,106.50543881468197,94.66908986849792,118.56454098932532
2021-05-06,106.49132600073607,94.27894183276935,118.18756134000448
2021-05-07,106.54663768878856,94.78361209015844,118.36468373624393
2021-05-10,106.48686460468996,94.51978642682924,118.3254169189821
2021-05-11,106.49490957387752,95.588793049448,118.49044727054925
2021-05-12,106.58324277352988,94.49358161212277,118.20996886216005
2021-05-13,106.60163533739455,94.61539505636846,119.20330669982734
2021-05-14,106.68972381613679,95.90131294989575,118.4523428162348
2021-05-17,106.72651365749742,94.97441572655976,118.94205091723987
